Date,Province,Test Total Tests Conducted till date,Rapid Total Tests Conducted till date,Grand Total Tests Conducted till date,PCases Cumulative,Test Positivity Ratio,Acases Cumulative,Grand Total Cases in Last 24 hours,Grand Total Cases till date,Death Cumulative / Total Deaths,Died in Hospital On Ventilator,Died in Hospital Off Ventilator,,Fetaility Ratio,Ventilator Fetality Ratio,Clinic Total No. Of Beds Allocated for COVID Patients,Clinic Total No. of Beds with Oxygen Facility allocated for COVID Patients,Clinic Total No. Of Ventilators allocated for COVID Patients,Clinic Patients Admitted in last 24 Hours,Clinic Total No. Of COVID Patients currently Admitted,Clinic Total No of Patients Clinically Stable,Clinic On Low Flow Oxygen,Clinic On High Flow Oxygen,Clinic Total (on Oxygen),Clinic Total No. of Patients currently on Ventilator,Clinic Total No of Patients in Quarantine at Home or Elsewhere,Clinic Total Numbers Recovered and Discharged so far,DEATH_TOTAL_COL,Healtcare Stress Index,Oxygen Dependency Ratio,Recovery Velocity
20-Sep-22,Gilgit Baltistan,"248,450","56,659","305,109","11,329",3.71,727,0,"12,056",191,0,0,0,1.58,0,373,254,40,0,3,0,3,0,3,0,64,"11,798",191,0.8,100,184.34
20-Sep-22,Islamabad,"2,874,027","89,452","2,963,479","137,537",4.64,"1,849",6,"139,386","1,031",0,0,0,0.74,0,534,466,68,2,8,0,7,1,8,0,461,"137,886","1,031",1.5,100,299.1
20-Sep-22,KP,"3,841,624","1,244,733","5,086,357","188,843",3.71,"35,305",7,"224,148","6,363",0,0,0,2.84,0,"2,793","2,793",314,3,13,0,9,4,13,0,414,"217,358","6,363",0.47,100,525.02
20-Sep-22,Punjab,"12,021,139",0,"12,021,139","522,031",4.34,0,16,"522,031","13,612", , , ,2.61,0,"4,198","2,889",532,2,31,9,3,18,21,1,"1,974","506,414","13,612",0.74,67.74,256.54
20-Sep-22,Sindh,"8,924,405","109,149","9,033,554","590,189",6.53,"3,876",20,"594,065","8,239",0,0,,1.39,0,"11,366","3,180",676,2,31,4,15,11,26,1,"1,904","583,891","8,239",0.27,83.87,306.67
21-Sep-22,AJK,"342,789","91,731","434,520","38,317",8.82,"5,996",0,"44,313",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,10,"43,510",793,0,0,4351
21-Sep-22,Balochistan,"484,065","90,006","574,071","34,674",6.04,"1,316",1,"35,990",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,16,"35,596",378,0,0,2224.75
21-Sep-22,Gilgit Baltistan,"248,687","56,719","305,406","11,329",3.71,727,0,"12,056",191,0,0,0,1.58,0,373,254,40,0,3,0,3,0,3,0,64,"11,798",191,0.8,100,184.34
21-Sep-22,Islamabad,"2,874,737","89,486","2,964,223","137,538",4.64,"1,849",1,"139,387","1,031",0,0,0,0.74,0,534,466,68,1,8,0,7,1,8,0,433,"137,915","1,031",1.5,100,318.51
21-Sep-22,KP,"3,842,607","1,246,007","5,088,614","188,865",3.71,"35,315",32,"224,180","6,364",0,1,0,2.84,0,"2,793","2,793",314,9,11,0,8,3,11,0,408,"217,397","6,364",0.39,100,532.84
21-Sep-22,Punjab,"12,025,488",0,"12,025,488","522,047",4.34,0,16,"522,047","13,613", , ,1,2.61,0,"4,202","2,898",532,4,31,8,3,20,23,0,"1,949","506,454","13,613",0.74,74.19,259.85
21-Sep-22,Sindh,"8,930,338","109,234","9,039,572","590,256",6.53,"3,880",71,"594,136","8,239",0,0,,1.39,0,"11,366","3,180",676,2,31,4,15,11,26,1,"1,936","583,930","8,239",0.27,83.87,301.62
22-Sep-22,AJK,"342,855","91,795","434,650","38,318",8.82,"5,996",1,"44,314",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,10,"43,511",793,0,0,4351.1
22-Sep-22,Balochistan,"484,167","90,060","574,227","34,674",6.04,"1,316",0,"35,990",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,15,"35,597",378,0,0,2373.13
22-Sep-22,Gilgit Baltistan,"248,856","56,784","305,640","11,329",3.71,727,0,"12,056",191,0,0,0,1.58,0,373,254,40,0,3,0,3,0,3,0,41,"11,821",191,0.8,100,288.32
22-Sep-22,Islamabad,"2,875,291","89,497","2,964,788","137,545",4.64,"1,849",7,"139,394","1,031",0,0,0,0.74,0,534,466,68,1,6,0,5,1,6,0,416,"137,941","1,031",1.12,100,331.59
22-Sep-22,KP,"3,843,386","1,247,342","5,090,728","188,870",3.71,"35,316",6,"224,186","6,365",0,1,0,2.84,0,"2,793","2,793",314,1,12,0,9,3,12,0,396,"217,413","6,365",0.43,100,549.02
22-Sep-22,Punjab,"12,032,357",0,"12,032,357","522,075",4.34,0,28,"522,075","13,613", , , ,2.61,0,"4,198","2,889",532,4,37,9,4,22,26,2,"1,940","506,485","13,613",0.88,70.27,261.07
22-Sep-22,Sindh,"8,936,633","109,268","9,045,901","590,307",6.53,"3,880",51,"594,187","8,240",0,1,0,1.39,0,"11,366","3,180",676,2,31,4,15,11,26,1,"1,950","583,966","8,240",0.27,83.87,299.47
23-Sep-22,AJK,"342,913","91,889","434,802","38,319",8.81,"5,996",1,"44,315",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,9,"43,513",793,0,0,4834.78
23-Sep-22,Balochistan,"484,306","90,090","574,396","34,678",6.04,"1,316",4,"35,994",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,16,"35,600",378,0,0,2225
23-Sep-22,Gilgit Baltistan,"249,035","56,914","305,949","11,329",3.7,727,0,"12,056",191,0,0,0,1.58,0,373,254,40,0,1,0,1,0,1,0,43,"11,821",191,0.27,100,274.91
23-Sep-22,Islamabad,"2,876,187","89,530","2,965,717","137,548",4.64,"1,849",3,"139,397","1,031",0,0,0,0.74,0,534,466,68,0,5,0,5,0,5,0,391,"137,970","1,031",0.94,100,352.86
23-Sep-22,KP,"3,844,815","1,248,526","5,093,341","188,877",3.71,"35,318",9,"224,195","6,366",0,1,0,2.84,0,"2,793","2,793",314,1,13,0,9,4,13,0,395,"217,421","6,366",0.47,100,550.43
23-Sep-22,Punjab,"12,038,521",0,"12,038,521","522,096",4.34,0,21,"522,096","13,613", , , ,2.61,0,"4,198","2,889",532,6,37,8,5,22,27,2,"1,935","506,511","13,613",0.88,72.97,261.76
23-Sep-22,Sindh,"8,943,088","109,268","9,052,356","590,336",6.52,"3,880",29,"594,216","8,240",0,0,,1.39,0,"11,366","3,180",676,2,31,4,15,11,26,1,"1,950","583,995","8,240",0.27,83.87,299.48
24-Sep-22,AJK,"342,980","91,944","434,924","38,319",8.81,"5,996",0,"44,315",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,8,"43,514",793,0,0,5439.25
24-Sep-22,Balochistan,"484,407","90,119","574,526","34,680",6.04,"1,316",2,"35,996",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,15,"35,603",378,0,0,2373.53
24-Sep-22,Gilgit Baltistan,"249,205","57,022","306,227","11,329",3.7,727,0,"12,056",191,0,0,0,1.58,0,373,254,40,0,1,0,1,0,1,0,43,"11,821",191,0.27,100,274.91
24-Sep-22,Islamabad,"2,877,124","89,558","2,966,682","137,556",4.64,"1,849",8,"139,405","1,031",0,0,0,0.74,0,534,466,68,3,4,0,4,0,4,0,375,"137,995","1,031",0.75,100,367.99
24-Sep-22,KP,"3,845,755","1,249,639","5,095,394","188,881",3.71,"35,320",6,"224,201","6,366",0,0,0,2.84,0,"2,793","2,793",314,1,13,0,9,4,13,0,388,"217,434","6,366",0.47,100,560.4
24-Sep-22,Punjab,"12,043,563",0,"12,043,563","522,115",4.34,0,19,"522,115","13,613", , , ,2.61,0,"4,198","2,889",532,3,35,7,5,21,26,2,"1,911","506,556","13,613",0.83,74.29,265.07
24-Sep-22,Sindh,"8,946,867","109,268","9,056,135","590,348",6.52,"3,880",12,"594,228","8,240",0,0,,1.39,0,"11,366","3,180",676,2,31,4,15,11,26,1,"1,956","584,001","8,240",0.27,83.87,298.57
25-Sep-22,AJK,"343,058","91,986","435,044","38,321",8.81,"5,996",2,"44,317",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,8,"43,516",793,0,0,5439.5
25-Sep-22,Balochistan,"484,470","90,157","574,627","34,680",6.04,"1,316",0,"35,996",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,14,"35,604",378,0,0,2543.14
25-Sep-22,Gilgit Baltistan,"249,354","57,102","306,456","11,329",3.7,727,0,"12,056",191,0,0,0,1.58,0,373,254,40,0,1,0,1,0,1,0,43,"11,821",191,0.27,100,274.91
25-Sep-22,Islamabad,"2,877,456","89,572","2,967,028","137,558",4.64,"1,849",2,"139,407","1,031",0,0,0,0.74,0,534,466,68,5,8,0,6,2,8,0,373,"137,995","1,031",1.5,100,369.96
25-Sep-22,KP,"3,846,454","1,250,194","5,096,648","188,905",3.71,"35,323",27,"224,228","6,366",0,0,0,2.84,0,"2,793","2,793",314,0,11,0,7,4,11,0,411,"217,440","6,366",0.39,100,529.05
25-Sep-22,Punjab,"12,047,764",0,"12,047,764","522,128",4.33,0,13,"522,128","13,613", , , ,2.61,0,"4,198","2,889",532,6,33,7,6,18,24,2,"1,913","506,569","13,613",0.79,72.73,264.8
25-Sep-22,Sindh,"8,951,538","109,411","9,060,949","590,357",6.52,"3,882",11,"594,239","8,240",0,0,,1.39,0,"11,366","3,180",676,2,31,4,15,11,26,1,"1,965","584,003","8,240",0.27,83.87,297.2
26-Sep-22,AJK,"343,104","92,013","435,117","38,321",8.81,"5,996",0,"44,317",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,6,"43,518",793,0,0,7253
26-Sep-22,Balochistan,"484,563","90,187","574,750","34,680",6.03,"1,316",0,"35,996",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,14,"35,604",378,0,0,2543.14
26-Sep-22,Gilgit Baltistan,"249,518","57,212","306,730","11,330",3.69,727,1,"12,057",191,0,0,0,1.58,0,373,254,40,0,1,0,1,0,1,0,44,"11,821",191,0.27,100,268.66
26-Sep-22,Islamabad,"2,877,953","89,580","2,967,533","137,562",4.64,"1,849",4,"139,411","1,031",0,0,0,0.74,0,534,466,68,3,11,0,7,4,11,0,356,"138,013","1,031",2.06,100,387.68
26-Sep-22,KP,"3,846,826","1,250,732","5,097,558","188,905",3.71,"35,326",3,"224,231","6,366",0,0,0,2.84,0,"2,793","2,793",314,0,13,0,9,4,13,0,403,"217,449","6,366",0.47,100,539.58
26-Sep-22,Punjab,"12,051,462",0,"12,051,462","522,137",4.33,0,9,"522,137","13,613", , , ,2.61,0,"4,198","2,889",532,0,36,8,4,22,26,2,"1,906","506,582","13,613",0.86,72.22,265.78
26-Sep-22,Sindh,"8,954,533","109,467","9,064,000","590,379",6.51,"3,882",22,"594,261","8,240",0,0,,1.39,0,"11,366","3,180",676,3,31,4,15,11,26,1,"1,976","584,014","8,240",0.27,83.87,295.55
27-Sep-22,AJK,"343,184","92,053","435,237","38,321",8.8,"5,996",0,"44,317",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,5,"43,519",793,0,0,8703.8
27-Sep-22,Balochistan,"484,667","90,187","574,854","34,680",6.03,"1,316",0,"35,996",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,12,"35,606",378,0,0,2967.17
27-Sep-22,Gilgit Baltistan,"249,676","57,383","307,059","11,331",3.69,727,1,"12,058",191,0,0,0,1.58,0,373,254,40,0,1,0,1,0,1,0,45,"11,821",191,0.27,100,262.69
27-Sep-22,Islamabad,"2,878,919","89,625","2,968,544","137,567",4.63,"1,849",5,"139,416","1,031",0,0,0,0.74,0,534,466,68,11,16,0,12,3,15,1,336,"138,033","1,031",3,93.75,410.81
27-Sep-22,KP,"3,847,647","1,251,747","5,099,394","188,917",3.7,"35,335",21,"224,252","6,366",0,0,0,2.84,0,"2,793","2,793",314,3,13,0,6,7,13,0,403,"217,470","6,366",0.47,100,539.63
27-Sep-22,Punjab,"12,055,095",0,"12,055,095","522,163",4.33,0,26,"522,163","13,613", , , ,2.61,0,"4,198","2,889",532,9,39,8,2,27,29,2,"1,903","506,608","13,613",0.93,74.36,266.22
27-Sep-22,Sindh,"8,958,918","109,467","9,068,385","590,404",6.51,"3,882",25,"594,286","8,240",0,0,,1.39,0,"11,366","3,180",676,3,26,4,12,9,21,1,"1,968","584,052","8,240",0.23,80.77,296.77
28-Sep-22,AJK,"343,242","92,100","435,342","38,321",8.8,"5,996",0,"44,317",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,5,"43,519",793,0,0,8703.8
28-Sep-22,Balochistan,"484,746","90,280","575,026","34,681",6.03,"1,316",1,"35,997",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,13,"35,606",378,0,0,2738.92
28-Sep-22,Gilgit Baltistan,"249,861","57,531","307,392","11,331",3.69,727,0,"12,058",191,0,0,0,1.58,0,373,254,40,0,1,0,1,0,1,0,45,"11,821",191,0.27,100,262.69
28-Sep-22,Islamabad,"2,879,563","89,635","2,969,198","137,571",4.63,"1,849",4,"139,420","1,031",0,0,0,0.74,0,534,466,68,8,22,0,17,4,21,1,319,"138,048","1,031",4.12,95.45,432.75
28-Sep-22,KP,"3,848,296","1,252,900","5,101,196","188,919",3.7,"35,347",14,"224,266","6,367",0,1,0,2.84,0,"2,793","2,793",314,2,13,0,6,7,13,0,343,"217,543","6,367",0.47,100,634.24
28-Sep-22,Punjab,"12,058,763",0,"12,058,763","522,184",4.33,0,21,"522,184","13,613", , , ,2.61,0,"4,198","2,889",532,7,36,9,2,23,25,2,"1,914","506,621","13,613",0.86,69.44,264.69
28-Sep-22,Sindh,"8,963,410","109,467","9,072,877","590,431",6.51,"3,882",27,"594,313","8,240",0,0,,1.39,0,"11,366","3,180",676,3,26,4,12,9,21,1,"1,491","584,556","8,240",0.23,80.77,392.06
29-Sep-22,AJK,"343,317","92,135","435,452","38,321",8.8,"5,996",0,"44,317",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,4,"43,520",793,0,0,10880
29-Sep-22,Balochistan,"484,853","90,343","575,196","34,682",6.03,"1,316",1,"35,998",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,13,"35,607",378,0,0,2739
29-Sep-22,Gilgit Baltistan,"250,036","57,631","307,667","11,332",3.68,727,1,"12,059",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,47,"11,821",191,0,0,251.51
29-Sep-22,Islamabad,"2,880,099","89,649","2,969,748","137,571",4.63,"1,849",0,"139,420","1,031",0,0,0,0.74,0,534,466,68,0,3,0,2,0,2,1,338,"138,048","1,031",0.56,66.67,408.43
29-Sep-22,KP,"3,849,051","1,253,879","5,102,930","188,925",3.7,"35,352",11,"224,277","6,369",0,2,0,2.84,0,"2,793","2,793",314,0,11,0,5,6,11,0,333,"217,564","6,369",0.39,100,653.35
29-Sep-22,Punjab,"12,062,190",0,"12,062,190","522,197",4.33,0,13,"522,197","13,613",0,0,0,2.61,0,"4,198","2,889",532,4,20,9,2,7,9,2,"1,887","506,677","13,613",0.48,45,268.51
29-Sep-22,Sindh,"8,969,114","109,467","9,078,581","590,448",6.5,"3,882",17,"594,330","8,241",1,0,,1.39,100,"11,366","3,180",676,2,26,4,12,9,21,1,"1,487","584,576","8,241",0.23,80.77,393.12
30-Sep-22,AJK,"343,380","92,173","435,553","38,321",8.8,"5,996",0,"44,317",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,4,"43,520",793,0,0,10880
30-Sep-22,Balochistan,"484,949","90,371","575,320","34,684",6.03,"1,316",2,"36,000",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,10,"35,612",378,0,0,3561.2
30-Sep-22,Gilgit Baltistan,"250,155","57,849","308,004","11,332",3.68,727,0,"12,059",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,47,"11,821",191,0,0,251.51
30-Sep-22,Islamabad,"2,880,953","89,687","2,970,640","137,575",4.63,"1,849",4,"139,424","1,031",0,0,0,0.74,0,534,466,68,0,3,0,1,2,3,0,342,"138,048","1,031",0.56,100,403.65
30-Sep-22,KP,"3,849,836","1,254,723","5,104,559","188,934",3.7,"35,359",16,"224,293","6,370",0,1,0,2.84,0,"2,793","2,793",314,2,13,0,7,6,13,0,339,"217,571","6,370",0.47,100,641.8
30-Sep-22,Punjab,"12,065,447",0,"12,065,447","522,207",4.33,0,10,"522,207","13,613", , , ,2.61,0,"4,198","2,889",532,2,18,8,2,6,8,2,"1,778","506,798","13,613",0.43,44.44,285.04
30-Sep-22,Sindh,"8,974,287","109,672","9,083,959","590,484",6.5,"3,889",43,"594,373","8,242",1,0,,1.39,100,"11,366","3,180",676,2,26,4,12,9,21,1,"1,504","584,601","8,242",0.23,80.77,388.7
1-Oct-22,AJK,"343,439","92,238","435,677","38,321",8.8,"5,996",0,"44,317",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,3,"43,521",793,0,0,14507
1-Oct-22,Balochistan,"485,051","90,417","575,468","34,685",6.03,"1,316",1,"36,001",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,10,"35,613",378,0,0,3561.3
1-Oct-22,Gilgit Baltistan,"250,324","57,909","308,233","11,332",3.68,727,0,"12,059",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,47,"11,821",191,0,0,251.51
1-Oct-22,Islamabad,"2,881,692","89,730","2,971,422","137,576",4.63,"1,849",1,"139,425","1,031",0,0,0,0.74,0,534,466,68,1,4,0,2,2,4,0,342,"138,048","1,031",0.75,100,403.65
1-Oct-22,KP,"3,850,749","1,255,831","5,106,580","188,937",3.7,"35,365",9,"224,302","6,370",0,0,0,2.84,0,"2,793","2,793",314,2,8,0,1,7,8,0,347,"217,577","6,370",0.29,100,627.02
1-Oct-22,Punjab,"12,068,662",0,"12,068,662","522,220",4.33,0,13,"522,220","13,614", ,1, ,2.61,0,"4,198","2,889",532,1,21,9,2,8,10,2,"1,770","506,815","13,614",0.5,47.62,286.34
1-Oct-22,Sindh,"8,978,092","109,719","9,087,811","590,496",6.5,"3,892",15,"594,388","8,242",0,0,,1.39,0,"11,366","3,180",676,1,26,4,12,9,21,1,"1,516","584,604","8,242",0.23,80.77,385.62
2-Oct-22,AJK,"343,487","92,266","435,753","38,322",8.79,"5,998",3,"44,320",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,6,"43,521",793,0,0,7253.5
2-Oct-22,Balochistan,"485,142","90,433","575,575","34,686",6.03,"1,316",1,"36,002",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,11,"35,613",378,0,0,3237.55
2-Oct-22,Gilgit Baltistan,"250,471","57,979","308,450","11,332",3.67,727,0,"12,059",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,47,"11,821",191,0,0,251.51
2-Oct-22,Islamabad,"2,881,990","89,761","2,971,751","137,576",4.63,"1,849",0,"139,425","1,031",0,0,0,0.74,0,534,466,68,1,4,0,2,2,4,0,342,"138,048","1,031",0.75,100,403.65
2-Oct-22,KP,"3,851,256","1,256,354","5,107,610","188,941",3.7,"35,370",9,"224,311","6,370",0,0,0,2.84,0,"2,793","2,793",314,2,9,0,3,6,9,0,333,"217,599","6,370",0.32,100,653.45
2-Oct-22,Punjab,"12,072,084",0,"12,072,084","522,236",4.33,0,16,"522,236","13,614", , , ,2.61,0,"4,198","2,889",532,10,17,7,2,7,9,1,"1,772","506,833","13,614",0.4,52.94,286.02
2-Oct-22,Sindh,"8,983,012","109,757","9,092,769","590,517",6.49,"3,892",21,"594,409","8,242",0,0,,1.39,0,"11,366","3,180",676,1,26,4,12,9,21,1,"1,032","585,109","8,242",0.23,80.77,566.97
3-Oct-22,AJK,"343,527","92,285","435,812","38,322",8.79,"5,998",0,"44,320",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,5,"43,522",793,0,0,8704.4
3-Oct-22,Balochistan,"485,225","90,544","575,769","34,686",6.02,"1,316",0,"36,002",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,10,"35,614",378,0,0,3561.4
3-Oct-22,Gilgit Baltistan,"250,620","58,089","308,709","11,332",3.67,727,0,"12,059",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,47,"11,821",191,0,0,251.51
3-Oct-22,Islamabad,"2,882,399","89,775","2,972,174","137,576",4.63,"1,849",0,"139,425","1,031",0,0,0,0.74,0,534,466,68,1,2,0,1,1,2,0,331,"138,061","1,031",0.37,100,417.1
3-Oct-22,KP,"3,851,583","1,256,647","5,108,230","188,941",3.7,"35,371",1,"224,312","6,370",0,0,0,2.84,0,"2,793","2,793",314,2,12,0,4,8,12,0,327,"217,603","6,370",0.43,100,665.45
3-Oct-22,Punjab,"12,075,044",0,"12,075,044","522,243",4.32,0,7,"522,243","13,614", , , ,2.61,0,"4,198","2,889",532,1,15,7,2,5,7,1,"1,676","506,938","13,614",0.36,46.67,302.47
3-Oct-22,Sindh,"8,985,350","109,774","9,095,124","590,525",6.49,"3,892",8,"594,417","8,242",0,0,,1.39,0,"11,366","3,180",676,1,29,5,15,9,24,0,"1,016","585,130","8,242",0.26,82.76,575.92
4-Oct-22,AJK,"343,574","92,320","435,894","38,322",8.79,"5,998",0,"44,320",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,4,"43,523",793,0,0,10880.75
4-Oct-22,Balochistan,"485,343","90,563","575,906","34,686",6.02,"1,316",0,"36,002",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,10,"35,614",378,0,0,3561.4
4-Oct-22,Gilgit Baltistan,"250,788","58,201","308,989","11,332",3.67,727,0,"12,059",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,47,"11,821",191,0,0,251.51
4-Oct-22,Islamabad,"2,883,240","89,821","2,973,061","137,581",4.63,"1,849",5,"139,430","1,031",0,0,0,0.74,0,534,466,68,1,1,0,0,1,1,0,337,"138,061","1,031",0.19,100,409.68
4-Oct-22,KP,"3,852,348","1,257,462","5,109,810","188,942",3.7,"35,377",7,"224,319","6,370",0,0,0,2.84,0,"2,793","2,793",314,1,12,0,5,7,12,0,321,"217,616","6,370",0.43,100,677.93
4-Oct-22,Punjab,"12,079,542",0,"12,079,542","522,265",4.32,0,22,"522,265","13,614", , , ,2.61,0,"4,191","2,882",532,0,16,7,2,7,9,0,"1,677","506,958","13,614",0.38,56.25,302.3
4-Oct-22,Sindh,"8,990,854","109,827","9,100,681","590,545",6.49,"3,895",23,"594,440","8,243",1,0,,1.39,0,"11,366","3,180",676,1,29,5,15,9,24,0,"1,000","585,168","8,243",0.26,82.76,585.17
5-Oct-22,AJK,"343,620","92,363","435,983","38,322",8.79,"5,998",0,"44,320",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,4,"43,523",793,0,0,10880.75
5-Oct-22,Balochistan,"485,391","90,615","576,006","34,686",6.02,"1,316",0,"36,002",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,5,"35,619",378,0,0,7123.8
5-Oct-22,Gilgit Baltistan,"250,930","58,335","309,265","11,332",3.66,728,1,"12,060",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,48,"11,821",191,0,0,246.27
5-Oct-22,Islamabad,"2,883,873","89,835","2,973,708","137,585",4.63,"1,849",4,"139,434","1,031",0,0,0,0.74,0,534,466,68,0,1,0,0,1,1,0,341,"138,061","1,031",0.19,100,404.87
5-Oct-22,KP,"3,853,287","1,258,373","5,111,660","188,943",3.7,"35,381",5,"224,324","6,370",0,0,0,2.84,0,"2,793","2,793",314,0,10,0,3,7,10,0,322,"217,622","6,370",0.36,100,675.84
5-Oct-22,Punjab,"12,083,518",0,"12,083,518","522,276",4.32,0,11,"522,276","13,614", , , ,2.61,0,"4,198","2,889",532,9,14,2,1,11,12,0,"1,664","506,984","13,614",0.33,85.71,304.68
5-Oct-22,Sindh,"8,995,675","109,875","9,105,550","590,570",6.49,"3,897",27,"594,467","8,243",0,0,,1.39,0,"11,366","3,180",676,2,19,4,6,9,15,0,522,"585,683","8,243",0.17,78.95,1122
6-Oct-22,AJK,"343,667","92,401","436,068","38,322",8.79,"5,998",0,"44,320",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,3,"43,524",793,0,0,14508
6-Oct-22,Balochistan,"485,478","90,646","576,124","34,688",6.02,"1,316",2,"36,004",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,6,"35,620",378,0,0,5936.67
6-Oct-22,Gilgit Baltistan,"251,107","58,525","309,632","11,333",3.66,728,1,"12,061",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,31,"11,839",191,0,0,381.9
6-Oct-22,Islamabad,"2,884,262","89,865","2,974,127","137,588",4.63,"1,849",3,"139,437","1,031",0,0,0,0.74,0,534,466,68,0,1,0,0,1,1,0,344,"138,061","1,031",0.19,100,401.34
6-Oct-22,KP,"3,853,789","1,258,607","5,112,396","188,944",3.7,"35,385",5,"224,329","6,370",0,0,0,2.84,0,"2,793","2,793",314,1,10,0,4,6,10,0,303,"217,646","6,370",0.36,100,718.3
6-Oct-22,Punjab,"12,086,407",0,"12,086,407","522,287",4.32,0,11,"522,287","13,614", , , ,2.61,0,"4,191","2,882",532,0,6,1,1,4,5,0,"1,657","507,010","13,614",0.14,83.33,305.98
6-Oct-22,Sindh,"8,999,975","109,943","9,109,918","590,584",6.48,"3,899",16,"594,483","8,243",0,0,,1.39,0,"11,366","3,180",676,2,19,4,6,9,15,0,524,"585,697","8,243",0.17,78.95,1117.74
7-Oct-22,AJK,"343,733","92,449","436,182","38,322",8.79,"5,998",0,"44,320",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,3,"43,524",793,0,0,14508
7-Oct-22,Balochistan,"485,521","90,648","576,169","34,688",6.02,"1,316",0,"36,004",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,4,"35,622",378,0,0,8905.5
7-Oct-22,Gilgit Baltistan,"251,287","58,677","309,964","11,333",3.66,728,0,"12,061",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,31,"11,839",191,0,0,381.9
7-Oct-22,Islamabad,"2,885,082","89,895","2,974,977","137,588",4.62,"1,849",0,"139,437","1,031",0,0,0,0.74,0,534,466,68,3,3,0,1,2,3,0,342,"138,061","1,031",0.56,100,403.69
7-Oct-22,KP,"3,855,089","1,259,410","5,114,499","188,946",3.69,"35,388",5,"224,334","6,370",0,0,0,2.84,0,"2,793","2,793",314,2,11,0,5,6,11,0,302,"217,651","6,370",0.39,100,720.7
7-Oct-22,Punjab,"12,091,936",0,"12,091,936","522,301",4.32,0,14,"522,301","13,614", , , ,2.61,0,"4,191","2,882",532,5,11,2,1,8,9,0,"1,647","507,029","13,614",0.26,81.82,307.85
7-Oct-22,Sindh,"9,004,712","109,969","9,114,681","590,616",6.48,"3,899",32,"594,515","8,243",0,0,,1.39,0,"11,366","3,180",676,1,19,4,6,9,15,0,547,"585,706","8,243",0.17,78.95,1070.76
8-Oct-22,AJK,"343,785","92,464","436,249","38,323",8.78,"5,998",1,"44,321",793,0,0,0,1.79,0,668,282,44,0,0,0,0,0,0,0,4,"43,524",793,0,0,10881
8-Oct-22,Balochistan,"485,583","90,686","576,269","34,688",6.02,"1,316",0,"36,004",378,0,0,0,1.05,0,"1,103",827,82,0,0,0,0,0,0,0,3,"35,623",378,0,0,11874.33
8-Oct-22,Gilgit Baltistan,"251,460","58,807","310,267","11,335",3.65,728,2,"12,063",191,0,0,0,1.58,0,373,254,40,0,0,0,0,0,0,0,33,"11,839",191,0,0,358.76
